hour_index,gpu_HP,gpu_Spot,cpu_HP,cpu_Spot,gpu_total,cpu_total
402,6023.2546,0.0,159731.7283,0.0,6023.2546,159731.7283
403,6017.5548,0.0,159761.6478,0.0,6017.5548,159761.6478
404,6000.6879,0.0,159757.3704,0.0,6000.6879,159757.3704
405,6021.9114,0.0,159892.2913,0.0,6021.9114,159892.2913
406,6029.2088,0.0,159989.9725,0.0,6029.2088,159989.9725
407,6067.7811,0.0,160438.3211,0.0,6067.7811,160438.3211
408,5671.0514,0.0,155109.7436,0.0,5671.0514,155109.7436
409,5640.0348,0.0,154800.7039,0.0,5640.0348,154800.7039
410,5628.8838,0.0,154710.3928,0.0,5628.8838,154710.3928
411,5618.0889,0.0,154626.0611,0.0,5618.0889,154626.0611
412,5624.556,0.0,154682.0872,0.0,5624.556,154682.0872
413,5631.4084,0.0,154743.7808,0.0,5631.4084,154743.7808
414,5636.0419,0.0,154820.0828,0.0,5636.0419,154820.0828
415,5663.3191,0.0,155018.135,0.0,5663.3191,155018.135
416,5725.3261,0.0,155396.5572,0.0,5725.3261,155396.5572
417,5734.0647,0.0,155654.3844,0.0,5734.0647,155654.3844
418,5867.5254,0.0,157403.7492,0.0,5867.5254,157403.7492
419,6056.8868,0.0,159734.49,0.0,6056.8868,159734.49
420,6164.5321,0.0,161003.5567,0.0,6164.5321,161003.5567
421,6149.2312,0.0,160896.4264,0.0,6149.2312,160896.4264
422,6190.0798,0.0,161797.2308,0.0,6190.0798,161797.2308
423,6278.7381,0.0,162949.0536,0.0,6278.7381,162949.0536
424,6333.1986,0.0,163803.2294,0.0,6333.1986,163803.2294
425,6383.4692,0.0,164116.8378,0.0,6383.4692,164116.8378
426,6318.0108,0.0,163529.7711,0.0,6318.0108,163529.7711
427,6322.635,0.0,163237.9853,0.0,6322.635,163237.9853
428,6334.5107,0.0,163449.8439,0.0,6334.5107,163449.8439
429,6297.0124,0.0,162896.7747,0.0,6297.0124,162896.7747
430,6269.0,0.0,162550.8867,0.0,6269.0,162550.8867
431,6302.0163,0.0,162698.1867,0.0,6302.0163,162698.1867
432,5785.9704,0.0,155752.9369,0.0,5785.9704,155752.9369
433,5712.9101,0.0,155077.7103,0.0,5712.9101,155077.7103
434,5675.6578,0.0,154768.9308,0.0,5675.6578,154768.9308
435,5687.6072,0.0,154916.5267,0.0,5687.6072,154916.5267
436,5698.0778,0.0,155034.5903,0.0,5698.0778,155034.5903
437,5692.0002,0.0,154977.0986,0.0,5692.0002,154977.0986
438,5721.5827,0.0,155260.7539,0.0,5721.5827,155260.7539
439,5720.9798,0.0,155280.4544,0.0,5720.9798,155280.4544
440,5773.8626,0.0,155626.9986,0.0,5773.8626,155626.9986
441,5816.6346,0.0,156108.9236,0.0,5816.6346,156108.9236
442,5868.9722,0.0,157025.9175,0.0,5868.9722,157025.9175
443,6045.5566,0.0,160727.1314,0.0,6045.5566,160727.1314
444,6105.5854,0.0,162045.54,0.0,6105.5854,162045.54
445,6078.9794,0.0,161223.8719,0.0,6078.9794,161223.8719
446,6146.2113,0.0,161984.3389,0.0,6146.2113,161984.3389
447,6227.3112,0.0,163142.5131,0.0,6227.3112,163142.5131
448,6286.8841,0.0,164018.2039,0.0,6286.8841,164018.2039
449,6362.7971,0.0,165296.7094,0.0,6362.7971,165296.7094
450,6401.1452,0.0,165860.7608,0.0,6401.1452,165860.7608
451,6394.4874,0.0,165621.1758,0.0,6394.4874,165621.1758
452,6426.4142,0.0,166150.3083,0.0,6426.4142,166150.3083
453,6422.0192,0.0,165861.9892,0.0,6422.0192,165861.9892
454,6428.7443,0.0,166023.4292,0.0,6428.7443,166023.4292
455,6403.7769,0.0,165641.0269,0.0,6403.7769,165641.0269
456,5869.0213,0.0,157367.4383,0.0,5869.0213,157367.4383
457,5846.5214,0.0,157100.5233,0.0,5846.5214,157100.5233
458,5832.7387,0.0,157000.8758,0.0,5832.7387,157000.8758
459,5841.1122,0.0,157166.2678,0.0,5841.1122,157166.2678
460,5847.4555,0.0,157317.8406,0.0,5847.4555,157317.8406
461,5867.1702,0.0,157525.4486,0.0,5867.1702,157525.4486
462,5871.0347,0.0,157442.8839,0.0,5871.0347,157442.8839
463,5885.784,0.0,157486.3628,0.0,5885.784,157486.3628
464,5943.4608,0.0,157846.0897,0.0,5943.4608,157846.0897
465,5966.5448,0.0,158273.1372,0.0,5966.5448,158273.1372
466,6053.8442,0.0,159396.2572,0.0,6053.8442,159396.2572
467,6185.8209,0.0,161067.3503,0.0,6185.8209,161067.3503
468,6241.5432,0.0,162030.2597,0.0,6241.5432,162030.2597
469,6280.0509,0.0,162215.0622,0.0,6280.0509,162215.0622
470,6318.3199,0.0,162697.5761,0.0,6318.3199,162697.5761
471,6366.6089,0.0,163443.6411,0.0,6366.6089,163443.6411
472,6371.2864,0.0,163441.1011,0.0,6371.2864,163441.1011
473,6474.7256,0.0,164155.4286,0.0,6474.7256,164155.4286
474,6469.8231,0.0,164328.4978,0.0,6469.8231,164328.4978
475,6470.1344,0.0,164513.9519,0.0,6470.1344,164513.9519
476,6473.7397,0.0,164388.9861,0.0,6473.7397,164388.9861
477,6525.195,0.0,164885.6186,0.0,6525.195,164885.6186
478,6549.1375,0.0,165292.6581,0.0,6549.1375,165292.6581
479,6532.6031,0.0,165383.2489,0.0,6532.6031,165383.2489
480,5887.1172,0.0,157832.4167,0.0,5887.1172,157832.4167
481,5852.7781,0.0,157621.1153,0.0,5852.7781,157621.1153
482,5813.2925,0.0,157254.2147,0.0,5813.2925,157254.2147
483,5803.3369,0.0,157144.3644,0.0,5803.3369,157144.3644
484,5802.8797,0.0,157189.0019,0.0,5802.8797,157189.0019
485,5809.5833,0.0,157240.9128,0.0,5809.5833,157240.9128
486,5815.5581,0.0,157246.5672,0.0,5815.5581,157246.5672
487,5827.1431,0.0,157273.5686,0.0,5827.1431,157273.5686
488,5910.7486,0.0,157918.9097,0.0,5910.7486,157918.9097
489,5981.4272,0.0,158601.2369,0.0,5981.4272,158601.2369
490,6032.9564,0.0,159400.1136,0.0,6032.9564,159400.1136
491,6177.2644,0.0,161382.0261,0.0,6177.2644,161382.0261
492,6244.7372,0.0,162419.1225,0.0,6244.7372,162419.1225
493,6258.7758,0.0,162426.7997,0.0,6258.7758,162426.7997
494,6396.1035,0.0,164623.4981,0.0,6396.1035,164623.4981
495,6475.0619,0.0,165465.1311,0.0,6475.0619,165465.1311
496,6491.2561,0.0,165565.6092,0.0,6491.2561,165565.6092
497,6530.6597,0.0,166098.3653,0.0,6530.6597,166098.3653
498,6564.7433,0.0,166605.2686,0.0,6564.7433,166605.2686
499,6510.4594,0.0,165981.1781,0.0,6510.4594,165981.1781
500,6528.3822,0.0,166122.0697,0.0,6528.3822,166122.0697
501,6494.3733,0.0,165685.5122,0.0,6494.3733,165685.5122
502,6493.56,0.0,165690.0917,0.0,6493.56,165690.0917
503,6469.9239,0.0,165461.0708,0.0,6469.9239,165461.0708
504,5759.0258,0.0,154882.9989,0.0,5759.0258,154882.9989
505,5734.12,0.0,154691.9528,0.0,5734.12,154691.9528
506,5731.9561,0.0,154556.3408,0.0,5731.9561,154556.3408
507,5722.2503,0.0,154632.5306,0.0,5722.2503,154632.5306
508,5761.1344,0.0,155084.0972,0.0,5761.1344,155084.0972
509,5731.1783,0.0,154578.2392,0.0,5731.1783,154578.2392
510,5728.4392,0.0,154416.2733,0.0,5728.4392,154416.2733
511,5771.2294,0.0,154917.6733,0.0,5771.2294,154917.6733
512,5839.9931,0.0,155421.8847,0.0,5839.9931,155421.8847
513,5868.3467,0.0,155707.8344,0.0,5868.3467,155707.8344
514,5951.3042,0.0,157057.7803,0.0,5951.3042,157057.7803
515,6109.0394,0.0,159380.1336,0.0,6109.0394,159380.1336
516,6143.2283,0.0,159801.7033,0.0,6143.2283,159801.7033
517,6250.39,0.0,161258.5156,0.0,6250.39,161258.5156
518,6273.2692,0.1225,161625.7611,1.96,6273.3917,161627.7211
519,6318.5394,0.0,162586.1136,0.0,6318.5394,162586.1136
520,6404.3081,0.0,163539.5589,0.0,6404.3081,163539.5589
521,6450.3172,0.0,164160.0208,0.0,6450.3172,164160.0208
522,6437.36,0.0,163895.8014,0.0,6437.36,163895.8014
523,6396.3069,0.0,163342.7331,0.0,6396.3069,163342.7331
524,6405.6953,0.0,163256.5936,0.0,6405.6953,163256.5936
525,6359.5856,0.0,162831.6214,0.0,6359.5856,162831.6214
526,6390.5858,0.0,162881.6442,0.0,6390.5858,162881.6442
527,6502.7722,0.0,163220.8364,0.0,6502.7722,163220.8364
528,5963.7003,0.0,157322.2586,0.0,5963.7003,157322.2586
529,5921.6081,0.0,157082.8961,0.0,5921.6081,157082.8961
530,5907.3267,0.0,156946.1756,0.0,5907.3267,156946.1756
531,5905.7884,0.0,156990.3236,0.0,5905.7884,156990.3236
532,5914.1056,0.0,157064.7072,0.0,5914.1056,157064.7072
533,5934.7133,0.0,157206.7156,0.0,5934.7133,157206.7156
534,5946.5344,0.0,157352.0375,0.0,5946.5344,157352.0375
535,5957.5661,0.0,157410.8011,0.0,5957.5661,157410.8011
536,6011.6003,0.0,157871.8592,0.0,6011.6003,157871.8592
537,6024.9789,0.0,158175.695,0.0,6024.9789,158175.695
538,6046.6356,0.0,158513.8006,0.0,6046.6356,158513.8006
539,6061.5628,0.0,158577.2953,0.0,6061.5628,158577.2953
540,6086.5336,0.0,158909.8881,0.0,6086.5336,158909.8881
541,6104.3819,0.0,159016.7867,0.0,6104.3819,159016.7867
542,6139.2386,0.0,159551.6619,0.0,6139.2386,159551.6619
543,6192.1789,0.0,160342.2086,0.0,6192.1789,160342.2086
544,6254.136,0.0,161183.81,0.0,6254.136,161183.81
545,6234.7039,0.0,160758.2428,0.0,6234.7039,160758.2428
546,6255.5992,0.0,160916.6708,0.0,6255.5992,160916.6708
547,6265.3917,0.0,160954.6639,0.0,6265.3917,160954.6639
548,6288.6542,0.0,161166.2667,0.0,6288.6542,161166.2667
549,6330.4064,0.0,161758.2019,0.0,6330.4064,161758.2019
550,6464.64,0.0,162790.0406,0.0,6464.64,162790.0406
551,6476.8258,0.0,162957.0247,0.0,6476.8258,162957.0247
552,5986.9142,0.0,157821.9053,0.0,5986.9142,157821.9053
553,5965.2817,0.0,157739.4725,0.0,5965.2817,157739.4725
554,5946.165,0.0,157776.2117,0.0,5946.165,157776.2117
555,5952.9042,0.0,157891.5256,0.0,5952.9042,157891.5256
556,5944.9428,0.0,157790.5914,0.0,5944.9428,157790.5914
557,5960.1994,0.0,157980.1336,0.0,5960.1994,157980.1336
558,5969.4322,0.0,158047.8006,0.0,5969.4322,158047.8006
559,5977.9911,0.0,158167.4228,0.0,5977.9911,158167.4228
560,6019.9014,0.0,158429.8667,0.0,6019.9014,158429.8667
561,6035.8575,0.0,158787.6411,0.0,6035.8575,158787.6411
562,6067.7131,0.0,159284.5406,0.0,6067.7131,159284.5406
563,6097.0419,0.0,159550.0889,0.0,6097.0419,159550.0889
564,6108.9261,0.0,159584.2061,0.0,6108.9261,159584.2061
565,6155.4556,0.0,160080.7642,0.0,6155.4556,160080.7642
566,6262.6714,0.0,160605.2986,0.0,6262.6714,160605.2986
567,6267.2203,0.0,160626.2372,0.0,6267.2203,160626.2372
568,6289.1856,0.0,160790.5761,0.0,6289.1856,160790.5761
569,6323.2514,0.0,161038.9078,0.0,6323.2514,161038.9078
570,6319.9658,0.0,160803.0711,0.0,6319.9658,160803.0711
571,6319.3528,0.0,160809.805,0.0,6319.3528,160809.805
572,6348.8756,0.0,160949.3931,0.0,6348.8756,160949.3931
573,6330.1833,0.0,161092.4325,0.0,6330.1833,161092.4325
574,6341.9294,0.0,161580.3883,0.0,6341.9294,161580.3883
575,6380.9006,0.0,162417.9142,0.0,6380.9006,162417.9142
576,5941.6333,0.0,155261.5083,0.0,5941.6333,155261.5083
577,5923.3236,0.0,155212.6033,0.0,5923.3236,155212.6033
578,5921.8794,0.0,155103.1661,0.0,5921.8794,155103.1661
579,5930.8181,0.0,155286.745,0.0,5930.8181,155286.745
580,5940.9203,0.0,155403.4031,0.0,5940.9203,155403.4031
581,5951.1667,0.0,155513.0283,0.0,5951.1667,155513.0283
582,5949.7706,0.0,155485.995,0.0,5949.7706,155485.995
583,5946.6633,0.0,155429.5917,0.0,5946.6633,155429.5917
584,5983.7419,0.0,155550.8072,0.0,5983.7419,155550.8072
585,6005.8322,0.0,155799.1406,0.0,6005.8322,155799.1406
586,6110.4706,0.0,157082.595,0.0,6110.4706,157082.595
587,6221.1306,0.0,158705.7261,0.0,6221.1306,158705.7261
588,6269.2883,0.0,160036.1108,0.0,6269.2883,160036.1108
589,6309.3717,0.0,160725.3272,0.0,6309.3717,160725.3272
590,6280.3047,0.0,159688.6594,0.0,6280.3047,159688.6594
591,6283.0756,0.0,159600.2967,0.0,6283.0756,159600.2967
592,6433.8547,0.0,161349.7639,0.0,6433.8547,161349.7639
593,6563.5986,0.0,163351.4672,0.0,6563.5986,163351.4672
594,6580.0903,0.0,165573.1425,0.0,6580.0903,165573.1425
595,6617.3683,0.0,167678.8217,0.0,6617.3683,167678.8217
596,6680.8531,0.0,168358.7686,0.0,6680.8531,168358.7686
597,6664.7686,0.0,168034.1275,0.0,6664.7686,168034.1275
598,6653.0703,0.0,168165.4706,0.0,6653.0703,168165.4706
599,6722.3347,0.0,168439.17,0.0,6722.3347,168439.17
600,6042.4689,0.0,157822.9161,0.0,6042.4689,157822.9161
601,5958.0594,0.0,156840.7278,0.0,5958.0594,156840.7278
602,5938.0419,0.0,156509.3514,0.0,5938.0419,156509.3514
603,5977.7136,0.0,157037.6111,0.0,5977.7136,157037.6111
604,5984.3053,0.0,157016.7819,0.0,5984.3053,157016.7819
605,5969.9125,0.0,156814.8525,0.0,5969.9125,156814.8525
606,5980.8881,0.0,156924.8894,0.0,5980.8881,156924.8894
607,5979.1928,0.0,156861.85,0.0,5979.1928,156861.85
608,6029.0169,0.0,157191.0072,0.0,6029.0169,157191.0072
609,6035.8,0.0,157359.3692,0.0,6035.8,157359.3692
610,6110.9806,0.0,158287.0114,0.0,6110.9806,158287.0114
611,6272.33,0.0,160363.9169,0.0,6272.33,160363.9169
612,6322.7164,0.0,161094.1167,0.0,6322.7164,161094.1167
613,6348.1511,0.0,161510.5433,0.0,6348.1511,161510.5433
614,6442.8836,0.0,162955.4683,0.0,6442.8836,162955.4683
615,6569.2003,0.0,164932.0447,0.0,6569.2003,164932.0447
616,6618.3572,0.0,165689.8411,0.0,6618.3572,165689.8411
617,6679.2131,0.0,166859.1622,0.0,6679.2131,166859.1622
618,6688.5162,0.0,167191.8992,0.0,6688.5162,167191.8992
619,6686.1254,0.0,167480.7031,0.0,6686.1254,167480.7031
620,6803.5481,0.0,169550.7011,0.0,6803.5481,169550.7011
621,6816.9403,0.0,169650.0056,0.0,6816.9403,169650.0056
622,6752.9994,0.0,168773.1706,0.0,6752.9994,168773.1706
623,6727.7638,0.0,168478.48,0.0,6727.7638,168478.48
624,6006.9656,0.0,157487.42,0.0,6006.9656,157487.42
625,5971.4953,0.0,157218.285,0.0,5971.4953,157218.285
626,5946.8522,0.0,156986.2408,0.0,5946.8522,156986.2408
627,5959.4236,0.0,157046.9967,0.0,5959.4236,157046.9967
628,5966.2289,0.0,157078.7544,0.0,5966.2289,157078.7544
629,5974.5992,0.0,157124.5806,0.0,5974.5992,157124.5806
630,5982.4908,0.0,157205.5828,0.0,5982.4908,157205.5828
631,5976.8911,0.0,157046.9717,0.0,5976.8911,157046.9717
632,6043.6328,0.0,157657.4097,0.0,6043.6328,157657.4097
633,6083.0071,0.0,158356.9919,0.0,6083.0071,158356.9919
634,6181.3631,0.0,159680.6925,0.0,6181.3631,159680.6925
635,6368.0386,0.0,162717.7511,0.0,6368.0386,162717.7511
636,6429.3833,0.0,163919.7894,0.0,6429.3833,163919.7894
637,6424.05,0.0,163650.5367,0.0,6424.05,163650.5367
638,6467.5672,0.0,164233.9722,0.0,6467.5672,164233.9722
639,6554.3481,0.0,165330.0892,0.0,6554.3481,165330.0892
640,6600.208,0.0,165829.0606,0.0,6600.208,165829.0606
641,6623.7124,0.0,166096.0394,0.0,6623.7124,166096.0394
642,6654.2181,0.0,166380.5558,0.0,6654.2181,166380.5558
643,6633.3982,0.0,166004.1564,0.0,6633.3982,166004.1564
644,6718.8231,0.0,166966.1594,0.0,6718.8231,166966.1594
645,6675.3947,0.0,166699.1969,0.0,6675.3947,166699.1969
646,6689.3694,0.0,166895.9717,0.0,6689.3694,166895.9717
647,6646.7151,0.0,166258.67,0.0,6646.7151,166258.67
648,6141.2158,0.0,160302.615,0.0,6141.2158,160302.615
649,6101.1925,0.0,159969.0344,0.0,6101.1925,159969.0344
650,6091.8489,0.0,159849.5553,0.0,6091.8489,159849.5553
651,6098.7486,0.0,159842.5061,0.0,6098.7486,159842.5061
652,6096.6572,0.0,159841.4414,0.0,6096.6572,159841.4414
653,6109.03,0.0,159924.2253,0.0,6109.03,159924.2253
654,6116.3297,0.0,160003.3647,0.0,6116.3297,160003.3647
655,6126.1622,0.0,160074.2422,0.0,6126.1622,160074.2422
656,6210.8039,0.0,160673.5481,0.0,6210.8039,160673.5481
657,6233.0492,0.0,161065.9389,0.0,6233.0492,161065.9389
658,6316.0689,0.0,162409.3653,0.0,6316.0689,162409.3653
659,6386.1094,0.3733,163343.0253,5.9733,6386.4828,163348.9986
660,6351.4086,0.3317,163697.0025,5.3067,6351.7403,163702.3092
661,6295.1878,0.0,163027.65,0.0,6295.1878,163027.65
662,6285.8665,0.2681,163153.7394,4.2889,6286.1346,163158.0283
663,6309.1514,1.0,163366.0522,16.0,6310.1514,163382.0522
664,6324.9861,1.0,163628.9861,16.0,6325.9861,163644.9861
665,6420.3629,1.0,165243.2433,16.0,6421.3629,165259.2433
666,6430.9133,1.0,165222.2019,16.0,6431.9133,165238.2019
667,6539.8117,1.0,165845.7558,16.0,6540.8117,165861.7558
668,6641.2669,1.0,166814.3817,16.0,6642.2669,166830.3817
669,6670.4418,1.0,167292.3003,16.0,6671.4418,167308.3003
670,6677.6375,1.0,167252.1044,16.0,6678.6375,167268.1044
671,6643.1093,1.0,166782.6274,16.0,6644.1093,166798.6274
672,6023.6474,1.0,160015.0181,16.0,6024.6474,160031.0181
673,5998.4658,1.0,159892.6533,16.0,5999.4658,159908.6533
674,5996.4464,1.0,159937.5756,16.0,5997.4464,159953.5756
675,6005.4179,1.0,160082.6517,16.0,6006.4179,160098.6517
676,5995.9369,1.0,160021.7414,16.0,5996.9369,160037.7414
677,6000.0631,1.0,160025.0669,16.0,6001.0631,160041.0669
678,6010.5586,1.0,160179.1378,16.0,6011.5586,160195.1378
679,6035.9258,1.0,160507.9661,16.0,6036.9258,160523.9661
680,6115.0975,1.0,160996.0178,16.0,6116.0975,161012.0178
681,6134.9828,1.0,161233.7789,16.0,6135.9828,161249.7789
682,6186.9224,1.0,161894.8403,16.0,6187.9224,161910.8403
683,6334.1642,1.5053,163722.2686,28.1267,6335.6694,163750.3953
684,6434.4208,2.0,164808.4081,40.0,6436.4208,164848.4081
685,6466.0739,2.0,165382.5647,40.0,6468.0739,165422.5647
686,6450.3506,2.0,165202.6753,40.0,6452.3506,165242.6753
687,6516.6906,1.2758,165997.9669,22.62,6517.9664,166020.5869
688,6554.1513,1.0511,166785.5575,16.8178,6555.2024,166802.3753
689,6614.3561,4.0878,167737.2267,59.2289,6618.4439,167796.4556
690,6612.0489,5.0,167596.9933,72.0,6617.0489,167668.9933
691,6561.0189,5.0,166947.5792,72.0,6566.0189,167019.5792
692,6532.2456,5.0853,166590.8453,72.6822,6537.3308,166663.5275
693,6497.3656,5.0,166202.3231,72.0,6502.3656,166274.3231
694,6455.7253,5.49,165568.4231,75.92,6461.2153,165644.3431
695,6452.9467,5.0,165487.5356,72.0,6457.9467,165559.5356
696,6188.9868,5.0,161948.6978,72.0,6193.9868,162020.6978
697,6147.3417,5.0,161440.9547,72.0,6152.3417,161512.9547
698,6137.2167,5.0436,161420.5033,72.3489,6142.2603,161492.8522
699,6140.4181,5.0592,161550.3172,72.4733,6145.4772,161622.7906
700,6144.9694,5.0,161574.2697,72.0,6149.9694,161646.2697
701,6155.0992,5.0581,161666.8728,72.4644,6160.1572,161739.3372
702,6164.9733,5.0,161734.9728,72.0,6169.9733,161806.9728
703,6175.1269,5.0,161816.2261,72.0,6180.1269,161888.2261
704,6250.2314,5.0,162327.2181,72.0,6255.2314,162399.2181
705,6257.2764,5.0,162502.3625,72.0,6262.2764,162574.3625
706,6256.1928,5.0,162511.3664,72.0,6261.1928,162583.3664
707,6289.6611,5.1125,163006.82,72.9,6294.7736,163079.72
708,6308.9961,5.0,163246.6183,72.0,6313.9961,163318.6183
709,6305.6228,5.0,163285.3081,72.0,6310.6228,163357.3081
710,6335.7281,5.0,163644.8606,72.0,6340.7281,163716.8606
711,6360.615,5.0,163912.4806,72.0,6365.615,163984.4806
712,6368.3122,5.0,163967.7608,72.0,6373.3122,164039.7608
713,6387.9083,5.0,164281.4,72.0,6392.9083,164353.4
714,6387.6744,5.0,164363.9767,72.0,6392.6744,164435.9767
715,6378.1281,5.0,164356.055,72.0,6383.1281,164428.055
716,6386.4247,5.0,164469.4658,72.0,6391.4247,164541.4658
717,6374.2592,5.0,164313.1789,72.0,6379.2592,164385.1789
718,6355.0994,5.0,164021.5556,72.0,6360.0994,164093.5556
719,6350.5475,7.1931,163937.3183,93.9306,6357.7406,164031.2489
720,6050.2367,15.2581,160065.4303,174.5806,6065.4947,160240.0108
721,6024.2367,16.2842,159976.4442,184.8417,6040.5208,160161.2858
722,6020.6931,16.0,159953.8017,182.0,6036.6931,160135.8017
723,6038.8831,17.5411,160216.2494,197.4111,6056.4242,160413.6606
724,6043.2875,20.0231,160259.4756,222.2306,6063.3106,160481.7061
725,6054.2969,25.0003,160333.2125,272.0028,6079.2972,160605.2153
726,6049.8436,24.7486,160160.4367,269.4861,6074.5922,160429.9228
727,6056.9422,25.1181,160213.18,273.1806,6082.0603,160486.3606
728,6112.8478,27.7719,160530.3911,299.7194,6140.6197,160830.1106
729,6122.0881,28.81,160728.7919,310.1,6150.8981,161038.8919
730,6154.0828,28.3742,161257.2197,305.7417,6182.4569,161562.9614
731,6167.0656,29.4958,161411.2675,316.9583,6196.5614,161728.2258
732,6172.2269,30.5494,161581.9569,327.4944,6202.7764,161909.4514
733,6152.7164,31.8403,161351.7478,340.4028,6184.5567,161692.1506
734,6151.4803,31.0,161323.5539,332.0,6182.4803,161655.5539
735,6184.0803,30.4989,161616.8946,326.9889,6214.5792,161943.8835
736,6198.1558,29.8575,161845.3781,320.575,6228.0133,162165.9531
737,6217.8542,28.9586,161723.6956,311.5861,6246.8128,162035.2817
738,6234.0658,28.0,161820.4714,302.0,6262.0658,162122.4714
739,6263.6261,26.41,162239.0064,286.1,6290.0361,162525.1064
740,6286.7483,26.3667,162527.7325,285.6667,6313.115,162813.3992
741,6294.9772,26.5656,162621.3828,287.6556,6321.5428,162909.0383
742,6340.5386,24.8783,163407.6644,270.7833,6365.4169,163678.4478
743,6334.9554,24.5956,163328.5811,267.9556,6359.551,163596.5367
744,5979.4008,14.5875,157629.4464,188.0972,5993.9883,157817.5436
745,5958.6953,11.155,157655.4881,133.55,5969.8503,157789.0381
746,6010.1878,25.6722,158433.0044,417.2811,6035.86,158850.2856
747,6029.7306,57.5722,158725.2194,1131.1611,6087.3028,159856.3806
748,6019.8444,67.8772,158593.8961,1358.5344,6087.7217,159952.4306
749,6031.4047,65.9003,158751.2614,1313.6894,6097.305,160064.9508
750,6064.1872,56.3539,159185.1211,1102.9589,6120.5411,160288.08
751,6060.3394,60.3183,159148.9772,1192.4078,6120.6578,160341.385
752,6099.8967,60.6589,159209.3033,1202.1544,6160.5556,160411.4578
753,6093.5731,66.2761,159086.2006,1321.6656,6159.8492,160407.8661
754,6173.0672,61.3431,160055.5133,1236.9122,6234.4103,161292.4256
755,6301.2592,68.0767,161572.5272,1360.7233,6369.3358,162933.2506
756,6356.1164,69.5464,162173.07,1415.5856,6425.6628,163588.6556
757,6340.5022,73.3611,161926.2467,1472.3056,6413.8633,163398.5522
758,6382.0542,61.4611,162811.0528,1195.6917,6443.5153,164006.7444
759,6415.1935,59.1842,163582.4796,1133.7156,6474.3777,164716.1952
760,6454.7711,45.0606,164258.5894,784.9378,6499.8317,165043.5272
761,6540.1756,55.2581,165434.1819,916.2344,6595.4336,166350.4164
762,6609.9919,28.9433,166101.5633,395.5467,6638.9353,166497.11
763,6610.7653,25.9269,166242.2831,327.5739,6636.6922,166569.8569
764,6610.3467,42.0133,166143.375,650.7889,6652.36,166794.1639
765,6627.9758,55.7281,166391.2692,1015.3211,6683.7039,167406.5903
766,6639.4353,59.6633,166544.6836,1078.3994,6699.0986,167623.0831
767,6614.0494,60.5894,166198.4475,1029.1528,6674.6389,167227.6003
768,6127.5873,36.6222,159950.0028,518.4861,6164.2095,160468.4889
769,6066.9108,24.5281,159316.4908,362.13,6091.4389,159678.6208
770,6039.8636,23.9772,159077.3322,391.6744,6063.8408,159469.0067
771,6063.0594,20.3297,159278.2689,270.7617,6083.3892,159549.0306
772,6085.6731,17.0867,159549.7556,219.2133,6102.7597,159768.9689
773,6082.4917,21.0847,159586.4208,275.0911,6103.5764,159861.5119
774,6114.0703,16.2183,160129.8072,205.4133,6130.2886,160335.2206
775,6133.6217,14.0,160391.5811,176.0,6147.6217,160567.5811
776,6209.1992,11.0422,161017.5547,136.3511,6220.2414,161153.9058
777,6206.0944,5.0,160998.2906,56.0,6211.0944,161054.2906
778,6265.7205,27.901,161912.7578,507.9689,6293.6215,162420.7267
779,6315.5017,36.5504,162541.5475,637.8789,6352.0521,163179.4264
780,6386.8669,26.2504,163643.2169,436.9883,6413.1174,164080.2053
781,6367.695,22.4258,163305.2222,377.4083,6390.1208,163682.6306
782,6415.5403,23.0594,163974.3211,372.4278,6438.5997,164346.7489
783,6478.1019,31.1533,164543.0422,496.6756,6509.2553,165039.7178
784,6503.6075,34.6201,164905.4025,498.3583,6538.2276,165403.7608
785,6542.0825,28.0025,165475.1078,414.1589,6570.085,165889.2667
786,6615.905,47.7889,166439.9019,654.0961,6663.6939,167093.9981
787,6632.6906,45.1725,166968.0286,598.4122,6677.8631,167566.4408
788,6671.0917,49.7992,167396.1061,602.9656,6720.8908,167999.0717
789,6720.8903,56.1297,167884.4147,672.2936,6777.02,168556.7083
790,6700.3033,56.4506,167733.0006,674.6639,6756.7539,168407.6644
791,6687.9853,68.6483,167598.0322,864.0117,6756.6336,168462.0439
792,6137.9622,75.1625,160505.1014,1133.655,6213.1247,161638.7564
793,6100.2528,61.5908,160292.4061,910.2306,6161.8436,161202.6367
794,6076.1864,34.5803,160206.6108,401.1222,6110.7667,160607.7331
795,6098.3953,28.4803,160678.8789,329.7633,6126.8756,161008.6422
